pattern,size,support,support_pct,wins,losses,win_confidence,loss_confidence,win_lift,loss_lift,avg_pnl,net_pnl
Structure=FAIL + direction=SHORT + entry_quality=B + rr=1.5-2.2,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + direction=SHORT + entry_quality=B + score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + direction=SHORT + entry_quality=B + signal=SETUP,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + direction=SHORT + entry_quality=B + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + direction=SHORT + entry_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + local_trend=BEARISH + momentum_disagreement,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + local_trend=BEARISH + potential_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + local_trend=BEARISH + quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + local_trend=BEARISH + rr=1.5-2.2,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + local_trend=BEARISH + score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + local_trend=BEARISH + signal=SETUP,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + local_trend=BEARISH + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + local_trend=BEARISH + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + momentum_disagreement + potential_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + momentum_disagreement + quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + momentum_disagreement + rr=1.5-2.2,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + momentum_disagreement + score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + momentum_disagreement + signal=SETUP,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + momentum_disagreement + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + momentum_disagreement + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + potential_score=25-27 + quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + potential_score=25-27 + rr=1.5-2.2,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + potential_score=25-27 + score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + potential_score=25-27 + signal=SETUP,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + potential_score=25-27 + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + potential_score=25-27 + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + quality=B + rr=1.5-2.2,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + quality=B + score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + quality=B + signal=SETUP,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + quality=B + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + rr=1.5-2.2 + score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + rr=1.5-2.2 + signal=SETUP,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + rr=1.5-2.2 + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + rr=1.5-2.2 + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + score=25-27 + signal=SETUP,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + score=25-27 + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + score=25-27 + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + signal=SETUP + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + signal=SETUP + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + entry_quality=B + weighted_score=25-27 + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,407.295,814.59
Structure=FAIL + symbol=BTC/USDT,2,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + confidence=95+,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + sl_atr=normal,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + direction=SHORT + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + local_trend=BEARISH + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + momentum_disagreement + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + rr=1.5-2.2 + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + sl_atr=normal + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + symbol=BTC/USDT + with_or_neutral_local_trend,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
confidence=95+ + entry_quality=B + sl_quality=B,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + sl_quality=B,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + sl_quality=B + symbol=BTC/USDT,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + sl_quality=B + with_or_neutral_local_trend,3,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
Momentum=FAIL + Risk=FAIL + Structure=FAIL + confidence=95+,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Risk=FAIL + Structure=FAIL + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + Trend=PASS + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + age=0-5m + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + confidence=95+ + sl_atr=normal,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + confidence=95+ + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + direction=SHORT + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + local_trend=BEARISH + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + momentum_disagreement + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + rr=1.5-2.2 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + Structure=FAIL + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Momentum=FAIL + confidence=95+ + entry_quality=B + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
Momentum=FAIL + confidence=95+ + local_trend=BEARISH + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
Momentum=FAIL + confidence=95+ + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
Momentum=FAIL + confidence=95+ + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
Risk=FAIL + Structure=FAIL + Trend=PASS + confidence=95+,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + Trend=PASS + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + age=0-5m + confidence=95+,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + age=0-5m + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + confidence=95+ + direction=SHORT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + confidence=95+ + local_trend=BEARISH,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + confidence=95+ + momentum_disagreement,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + confidence=95+ + rr=1.5-2.2,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + confidence=95+ + sl_atr=normal,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + confidence=95+ + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + confidence=95+ + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + direction=SHORT + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + local_trend=BEARISH + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + momentum_disagreement + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + rr=1.5-2.2 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Risk=FAIL + Structure=FAIL + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + age=0-5m + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + confidence=95+ + sl_atr=normal,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + confidence=95+ + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + direction=SHORT + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + local_trend=BEARISH + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + momentum_disagreement + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + rr=1.5-2.2 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + Trend=PASS + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + confidence=95+ + sl_atr=normal,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + confidence=95+ + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + direction=SHORT + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + local_trend=BEARISH + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + momentum_disagreement + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + rr=1.5-2.2 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + age=0-5m + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + direction=SHORT + sl_atr=normal,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + direction=SHORT + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + local_trend=BEARISH + sl_atr=normal,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + local_trend=BEARISH + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + momentum_disagreement + sl_atr=normal,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + momentum_disagreement + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + rr=1.5-2.2 + sl_atr=normal,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + rr=1.5-2.2 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + sl_atr=normal + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + confidence=95+ + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + direction=SHORT + local_trend=BEARISH + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + direction=SHORT + momentum_disagreement + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + direction=SHORT + rr=1.5-2.2 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + direction=SHORT + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + direction=SHORT + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + local_trend=BEARISH + momentum_disagreement + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + local_trend=BEARISH + rr=1.5-2.2 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + local_trend=BEARISH + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + local_trend=BEARISH + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + momentum_disagreement + rr=1.5-2.2 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + momentum_disagreement + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + momentum_disagreement + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + rr=1.5-2.2 + sl_atr=normal + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + rr=1.5-2.2 + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Structure=FAIL + sl_atr=normal + symbol=BTC/USDT + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,195.35,390.7
Trend=PASS + confidence=95+ + entry_quality=B + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
Trend=PASS + confidence=95+ + local_trend=BEARISH + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
Trend=PASS + confidence=95+ + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
Trend=PASS + confidence=95+ + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
age=0-5m + confidence=95+ + entry_quality=B + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
age=0-5m + confidence=95+ + local_trend=BEARISH + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
age=0-5m + confidence=95+ + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
age=0-5m + confidence=95+ + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + direction=SHORT + entry_quality=B + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + direction=SHORT + local_trend=BEARISH + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + direction=SHORT + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + direction=SHORT + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + local_trend=BEARISH + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + momentum_disagreement + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + potential_score=25-27 + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + potential_score=25-27 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + quality=B + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + rr=1.5-2.2 + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + score=25-27 + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + score=25-27 + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + signal=SETUP + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + signal=SETUP + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + sl_atr=normal + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + sl_quality=B + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + entry_quality=B + symbol=BTC/USDT + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + momentum_disagreement + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + potential_score=25-27 + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + quality=B + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + rr=1.5-2.2 + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + score=25-27 + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + signal=SETUP + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + sl_atr=normal + sl_quality=B,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + sl_quality=B + weighted_score=25-27,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + local_trend=BEARISH + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + momentum_disagreement + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + momentum_disagreement + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + potential_score=25-27 + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + potential_score=25-27 + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + quality=B + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + quality=B + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + rr=1.5-2.2 + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + rr=1.5-2.2 + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + score=25-27 + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + score=25-27 + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + signal=SETUP + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + signal=SETUP + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + sl_atr=normal + sl_quality=B + symbol=BTC/USDT,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
confidence=95+ + sl_atr=normal + sl_quality=B + with_or_neutral_local_trend,4,2,10.0,1,1,0.5,0.5,3.3333,0.5882,49.85,99.7
